config,instance,seed,obj_t0_checkpoint,obj_t15,obj_t30,obj_t60
gami_restart_eta500,MS3d,8,244.033513,233.354891,231.371568,231.372
gami_restart_eta500,MS3d,9,243.64471,236.230783,236.230783,233.355
gami_restart_eta500,MS40d,1,245.448224,237.578598,237.578598,237.579
gami_restart_eta500,MS40d,10,245.605474,238.88022,238.88022,238.88
gami_restart_eta500,MS40d,2,246.116756,239.162353,239.162353,239.162
gami_restart_eta500,MS40d,3,245.589412,238.006617,238.006617,238.007
gami_restart_eta500,MS40d,4,241.03064,237.711234,236.534242,236.534
gami_restart_eta500,MS40d,5,245.518902,240.182729,240.178287,240.124
gami_restart_eta500,MS40d,6,250.970578,240.547885,240.547885,240.548
gami_restart_eta500,MS40d,7,248.692748,237.578598,237.578598,237.579
gami_restart_eta500,MS40d,8,245.027286,239.441813,239.224498,239.224
gami_restart_eta500,MS40d,9,249.520698,240.037136,238.514357,237.579
gami_restart_eta500,MS41d,1,264.636419,264.636419,256.310422,248.693
gami_restart_eta500,MS41d,10,262.140027,262.140027,255.358132,252.243
gami_restart_eta500,MS41d,2,266.281529,258.890745,253.977514,250.724
gami_restart_eta500,MS41d,3,263.651804,263.651804,259.321618,258.003
gami_restart_eta500,MS41d,4,258.518686,255.810609,254.058849,251.974
gami_restart_eta500,MS41d,5,263.153255,260.253836,257.657511,256.055
gami_restart_eta500,MS41d,6,263.589524,263.396841,258.676438,256.315
gami_restart_eta500,MS41d,7,264.13154,259.645125,255.994229,255.961
gami_restart_eta500,MS41d,8,261.796753,261.796753,256.605516,253.087
gami_restart_eta500,MS41d,9,261.316232,261.316232,254.99662,252.638
gami_restart_eta500,MS42d,1,341.296208,341.296208,325.261174,324.028
gami_restart_eta500,MS42d,10,339.52295,339.52295,327.172441,327.156
gami_restart_eta500,MS42d,2,342.45421,335.341329,331.767465,330.705
gami_restart_eta500,MS42d,3,345.859728,335.617352,330.394783,329.698
gami_restart_eta500,MS42d,4,345.924861,343.615694,329.365879,329.366
gami_restart_eta500,MS42d,5,339.66558,330.828662,319.530829,317.013
gami_restart_eta500,MS42d,6,344.949504,331.709348,331.199614,328.844
gami_restart_eta500,MS42d,7,344.191989,333.392943,325.551297,322.42
gami_restart_eta500,MS42d,8,345.437956,334.883807,329.28772,328.626
gami_restart_eta500,MS42d,9,350.729547,339.01982,329.468982,323.659
gami_restart_eta500,MS43d,1,375.978513,353.412385,352.348285,352.348
gami_restart_eta500,MS43d,10,367.347368,355.146568,354.064113,351.971
gami_restart_eta500,MS43d,2,369.664909,360.404434,355.149008,354.435
gami_restart_eta500,MS43d,3,371.517781,363.688429,357.834165,356.7
gami_restart_eta500,MS43d,4,363.78362,362.32142,357.85678,357.834
gami_restart_eta500,MS43d,5,370.147119,360.213582,359.668694,359.378
gami_restart_eta500,MS43d,6,368.703617,359.551796,358.450757,357.416
gami_restart_eta500,MS43d,7,367.687765,355.534046,353.784964,353.412
gami_restart_eta500,MS43d,8,367.714562,352.90724,352.90724,352.907
gami_restart_eta500,MS43d,9,370.76473,362.802279,358.198929,356.464
gami_restart_eta500,MS4d,1,487.641673,467.385712,465.413777,461.693
gami_restart_eta500,MS4d,10,484.086926,463.320473,459.058667,455.961
gami_restart_eta500,MS4d,2,494.139554,484.540809,475.483609,473.638
gami_restart_eta500,MS4d,3,476.734287,465.085678,455.554919,455.171
gami_restart_eta500,MS4d,4,489.215055,477.495602,461.269668,459.945
gami_restart_eta500,MS4d,5,499.001354,483.449395,475.371822,465.755
gami_restart_eta500,MS4d,6,508.693962,479.513443,475.008952,469.924
gami_restart_eta500,MS4d,7,484.505717,476.583299,474.570569,470.006
gami_restart_eta500,MS4d,8,488.732377,469.347247,469.347247,469.245
gami_restart_eta500,MS4d,9,490.797745,468.058467,463.232384,460.995
gami_restart_eta500,MS5d,1,319.619872,310.278272,310.278272,302.061
gami_restart_eta500,MS5d,10,317.438867,302.627039,302.627039,302.118
gami_restart_eta500,MS5d,2,327.691301,302.660764,302.060646,302.061
gami_restart_eta500,MS5d,3,327.899217,305.858586,305.102628,304.586
gami_restart_eta500,MS5d,4,326.3355,309.34406,302.627039,302.027
gami_restart_eta500,MS5d,5,332.535809,303.798342,302.060646,302.061
gami_restart_eta500,MS5d,6,322.68182,302.060646,302.060646,302.027
gami_restart_eta500,MS5d,7,320.636644,306.25069,302.02692,302.027
gami_restart_eta500,MS5d,8,320.886085,310.141851,309.359664,307.594
gami_restart_eta500,MS5d,9,330.244613,315.469874,310.405272,309.267
gami_restart_eta500,MS6d,1,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,10,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,2,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,3,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,4,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,5,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,6,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,7,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,8,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS6d,9,82.18675,82.18675,82.18675,82.1867
gami_restart_eta500,MS7d,1,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,10,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,2,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,3,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,4,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,5,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,6,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,7,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,8,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS7d,9,189.016883,189.016883,189.016883,189.017
gami_restart_eta500,MS8d,1,219.685142,205.204805,205.204805,205.163
gami_restart_eta500,MS8d,10,220.552223,211.332267,211.332267,211.332
gami_restart_eta500,MS8d,2,216.346346,210.664226,209.046375,206.896
gami_restart_eta500,MS8d,3,219.170017,209.526392,209.507714,207.671
gami_restart_eta500,MS8d,4,220.155057,213.29494,211.891421,211.807
gami_restart_eta500,MS8d,5,212.16158,208.900625,208.744325,207.777
gami_restart_eta500,MS8d,6,220.040107,211.883834,210.081541,210.082
gami_restart_eta500,MS8d,7,222.018247,210.228203,207.408485,207.186
gami_restart_eta500,MS8d,8,220.604692,209.4875,207.677677,204.933
gami_restart_eta500,MS8d,9,217.210389,208.333687,208.333687,208.334
gami_restart_eta500,MS9d,1,157.468275,149.965337,146.487321,145.407
gami_restart_eta500,MS9d,10,155.901003,150.500186,148.542582,148.543
gami_restart_eta500,MS9d,2,157.693083,149.394657,148.064098,147.701
gami_restart_eta500,MS9d,3,156.727896,150.784615,150.654519,150.483
gami_restart_eta500,MS9d,4,156.705091,148.814037,147.938135,147.503
gami_restart_eta500,MS9d,5,158.408947,153.177687,152.88683,152.594
gami_restart_eta500,MS9d,6,156.14324,150.741697,149.334371,147.829
gami_restart_eta500,MS9d,7,156.939584,148.645692,147.552803,145.723
gami_restart_eta500,MS9d,8,153.662559,150.805613,147.272481,147.047
gami_restart_eta500,MS9d,9,153.618647,146.379259,144.079066,143.624
gami_restart_eta2000_default,MS10d,1,185.452499,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS10d,10,186.606888,181.930908,181.381813,181.382
gami_restart_eta2000_default,MS10d,2,182.96915,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS10d,3,184.018392,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS10d,4,185.452499,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS10d,5,182.156343,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS10d,6,184.018392,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS10d,7,186.576024,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS10d,8,184.162356,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS10d,9,186.854214,181.381813,181.381813,181.382
gami_restart_eta2000_default,MS11d,1,111.067548,102.345641,102.345641,102.346
gami_restart_eta2000_default,MS11d,10,111.067548,103.074768,102.345641,102.346
gami_restart_eta2000_default,MS11d,2,111.067548,102.345641,102.345641,102.346
gami_restart_eta2000_default,MS11d,3,111.067548,102.345641,102.345641,102.346
gami_restart_eta2000_default,MS11d,4,109.937759,103.548065,103.548065,103.548
gami_restart_eta2000_default,MS11d,5,111.067548,102.345641,102.345641,102.346
gami_restart_eta2000_default,MS11d,6,111.021542,102.345641,102.345641,102.346
gami_restart_eta2000_default,MS11d,7,110.45248,102.345641,102.345641,102.346
gami_restart_eta2000_default,MS11d,8,109.017018,102.345641,102.345641,102.346
gami_restart_eta2000_default,MS11d,9,111.067548,102.345641,102.345641,102.346
gami_restart_eta2000_default,MS12d,1,78.902628,73.804773,72.920989,72.921
gami_restart_eta2000_default,MS12d,10,77.71981,74.585679,73.804773,73.8048
gami_restart_eta2000_default,MS12d,2,82.765748,72.920989,72.920989,72.921
gami_restart_eta2000_default,MS12d,3,81.205831,72.920989,72.920989,72.921
gami_restart_eta2000_default,MS12d,4,78.902628,72.920989,72.920989,72.921
gami_restart_eta2000_default,MS12d,5,80.334144,73.804773,73.804773,73.8048
gami_restart_eta2000_default,MS12d,6,78.919106,72.920989,72.920989,72.921
gami_restart_eta2000_default,MS12d,7,81.205831,74.255243,73.804773,73.8048
gami_restart_eta2000_default,MS12d,8,77.731065,74.606351,74.606351,74.6064
gami_restart_eta2000_default,MS12d,9,82.383706,73.804773,73.804773,73.8048
gami_restart_eta2000_default,MS13d,1,134.671393,119.154898,119.154898,119.05
gami_restart_eta2000_default,MS13d,10,130.822558,119.765903,118.195102,118.195
gami_restart_eta2000_default,MS13d,2,133.652724,121.479582,121.479582,121.48
gami_restart_eta2000_default,MS13d,3,125.185996,119.53381,118.836982,118.566
gami_restart_eta2000_default,MS13d,4,125.185996,118.021543,117.938344,117.938
gami_restart_eta2000_default,MS13d,5,126.384969,118.134781,118.134781,118.135
gami_restart_eta2000_default,MS13d,6,133.113806,117.883017,117.698868,117.699
gami_restart_eta2000_default,MS13d,7,133.355395,119.358611,119.358611,118.837
gami_restart_eta2000_default,MS13d,8,127.582411,118.715189,117.883017,117.883
gami_restart_eta2000_default,MS13d,9,124.372102,121.760772,121.760772,121.761
gami_restart_eta2000_default,MS14d,1,138.581829,130.325066,129.806498,129.806
gami_restart_eta2000_default,MS14d,10,138.581829,128.438788,128.233191,128.233
gami_restart_eta2000_default,MS14d,2,138.581829,126.874961,126.874961,126.651
gami_restart_eta2000_default,MS14d,3,138.581829,130.897928,130.897928,129.012
gami_restart_eta2000_default,MS14d,4,138.581829,129.877177,129.877177,129.877
gami_restart_eta2000_default,MS14d,5,138.581829,131.441136,131.441136,130.729
gami_restart_eta2000_default,MS14d,6,138.581829,128.359278,128.359278,128.359
gami_restart_eta2000_default,MS14d,7,137.574933,131.894839,131.055177,131.055
gami_restart_eta2000_default,MS14d,8,138.581829,127.977109,127.401405,127.401
gami_restart_eta2000_default,MS14d,9,138.581829,133.269219,130.660017,128.981
gami_restart_eta2000_default,MS15d,1,102.467038,100.451654,98.31261,95.5313
gami_restart_eta2000_default,MS15d,10,103.035087,96.235748,96.235748,96.2357
gami_restart_eta2000_default,MS15d,2,101.651813,96.235748,96.235748,96.2357
gami_restart_eta2000_default,MS15d,3,104.391251,98.148854,97.367807,93.9435
gami_restart_eta2000_default,MS15d,4,100.167646,92.630865,91.644271,91.5274
gami_restart_eta2000_default,MS15d,5,104.062508,95.975113,95.975113,94.9373
gami_restart_eta2000_default,MS15d,6,103.562147,96.010538,96.010538,96.0105
gami_restart_eta2000_default,MS15d,7,103.047474,96.235748,95.229491,94.4581
gami_restart_eta2000_default,MS15d,8,105.292788,96.010538,94.445857,94.4459
gami_restart_eta2000_default,MS15d,9,100.948693,95.923931,95.923931,95.2295
gami_restart_eta2000_default,MS16d,1,112.681316,105.46657,105.293378,103.673
gami_restart_eta2000_default,MS16d,10,109.990752,102.885636,102.712527,101.901
gami_restart_eta2000_default,MS16d,2,113.251174,107.388334,105.211665,105.212
gami_restart_eta2000_default,MS16d,3,115.477357,110.395655,109.559896,105.764
gami_restart_eta2000_default,MS16d,4,111.211501,105.758597,104.263185,104.263
gami_restart_eta2000_default,MS16d,5,109.117355,104.675865,104.363931,103.722
gami_restart_eta2000_default,MS16d,6,111.652875,105.000358,103.520669,103.037
gami_restart_eta2000_default,MS16d,7,112.749035,107.033847,106.832137,103.823
gami_restart_eta2000_default,MS16d,8,113.460553,101.268629,100.954535,100.955
gami_restart_eta2000_default,MS16d,9,114.224225,109.582034,107.486679,107.487
gami_restart_eta2000_default,MS17d,1,256.660654,250.963989,250.963989,247.337
gami_restart_eta2000_default,MS17d,10,257.815194,248.139183,245.589335,245.283
gami_restart_eta2000_default,MS17d,2,260.727593,249.129016,247.547367,245.207
gami_restart_eta2000_default,MS17d,3,254.695256,252.369553,248.700358,248.7
gami_restart_eta2000_default,MS17d,4,256.086851,251.666388,248.784573,247.929
gami_restart_eta2000_default,MS17d,5,255.85713,251.464083,247.994266,247.351
gami_restart_eta2000_default,MS17d,6,255.910585,248.238911,248.238911,248.239
gami_restart_eta2000_default,MS17d,7,260.900334,247.653048,247.156546,246.475
gami_restart_eta2000_default,MS17d,8,253.553623,252.064219,251.883942,250.285
gami_restart_eta2000_default,MS17d,9,254.713258,251.11881,249.502353,246.29
gami_restart_eta2000_default,MS18d,1,406.535447,394.468015,394.468015,394.468
gami_restart_eta2000_default,MS18d,10,405.745151,400.388605,395.424625,392.455
gami_restart_eta2000_default,MS18d,2,408.634615,400.979481,397.582335,397.364
gami_restart_eta2000_default,MS18d,3,414.88022,402.369952,397.696295,397.335
gami_restart_eta2000_default,MS18d,4,415.648714,398.906702,398.149347,389.889
gami_restart_eta2000_default,MS18d,5,418.850998,403.799178,397.908871,397.243
gami_restart_eta2000_default,MS18d,6,415.305025,401.59929,400.8406,399.861
gami_restart_eta2000_default,MS18d,7,415.289513,401.30932,401.060225,395.658
gami_restart_eta2000_default,MS18d,8,415.361344,402.862774,397.012223,396.571
gami_restart_eta2000_default,MS18d,9,410.104848,399.320869,393.948211,393.845
gami_restart_eta2000_default,MS19d,1,367.139417,355.526644,355.526644,355.527
gami_restart_eta2000_default,MS19d,10,370.836049,353.936629,353.936629,353.021
gami_restart_eta2000_default,MS19d,2,364.732019,362.261238,355.640067,355.157
gami_restart_eta2000_default,MS19d,3,363.112863,356.044716,353.946921,353.461
gami_restart_eta2000_default,MS19d,4,363.903358,354.836548,348.502934,348.503
gami_restart_eta2000_default,MS19d,5,369.871986,346.535588,345.956973,345.957
gami_restart_eta2000_default,MS19d,6,372.661535,352.538497,351.808531,350.822
gami_restart_eta2000_default,MS19d,7,370.524404,357.382239,355.528532,353.3
gami_restart_eta2000_default,MS19d,8,363.59565,359.877,358.314578,356.444
gami_restart_eta2000_default,MS19d,9,364.101645,361.535414,357.63026,357.63
gami_restart_eta2000_default,MS1d,1,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,10,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,2,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,3,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,4,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,5,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,6,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,7,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,8,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS1d,9,170.908326,170.908326,170.908326,170.908
gami_restart_eta2000_default,MS20d,1,338.166475,335.213989,327.166537,326.942
gami_restart_eta2000_default,MS20d,10,338.59355,335.821689,334.012978,333.807
gami_restart_eta2000_default,MS20d,2,340.963726,333.846662,329.14752,327.764
gami_restart_eta2000_default,MS20d,3,334.1254,330.802237,324.935049,324.12
gami_restart_eta2000_default,MS20d,4,340.92487,338.655141,326.120849,325.657
gami_restart_eta2000_default,MS20d,5,336.29649,334.731919,328.179036,327.353
gami_restart_eta2000_default,MS20d,6,338.597906,332.755281,324.281389,323.709
gami_restart_eta2000_default,MS20d,7,334.841172,331.014106,327.773687,324.569
gami_restart_eta2000_default,MS20d,8,339.527168,334.198882,332.964396,332.201
gami_restart_eta2000_default,MS20d,9,340.612071,328.825207,323.529065,321.755
gami_restart_eta2000_default,MS21d,1,259.59977,248.763046,248.763046,248.763
gami_restart_eta2000_default,MS21d,10,261.458421,249.510031,249.510031,249.495
gami_restart_eta2000_default,MS21d,2,257.075828,252.20695,252.20695,251.399
gami_restart_eta2000_default,MS21d,3,257.075828,253.891186,252.903661,252.758
gami_restart_eta2000_default,MS21d,4,258.642274,253.783398,253.783398,249.438
gami_restart_eta2000_default,MS21d,5,257.075828,251.168848,248.812585,247.71
gami_restart_eta2000_default,MS21d,6,262.213044,251.14969,250.42869,250.429
gami_restart_eta2000_default,MS21d,7,257.075828,251.500058,251.500058,249.123
gami_restart_eta2000_default,MS21d,8,257.075828,255.05497,254.133272,250.289
gami_restart_eta2000_default,MS21d,9,256.788451,247.214547,247.214547,247.215
gami_restart_eta2000_default,MS22d,1,403.441811,395.621238,394.749132,394.304
gami_restart_eta2000_default,MS22d,10,395.912242,395.912242,395.912242,395.912
gami_restart_eta2000_default,MS22d,2,406.33657,395.280787,395.280787,395.281
gami_restart_eta2000_default,MS22d,3,400.619132,395.151988,395.151988,394.256
gami_restart_eta2000_default,MS22d,4,403.326839,397.181382,394.456478,394.456
gami_restart_eta2000_default,MS22d,5,409.786078,398.001209,394.456478,394.456
gami_restart_eta2000_default,MS22d,6,403.76183,394.420755,394.420755,394.421
gami_restart_eta2000_default,MS22d,7,409.4171,397.376613,397.376613,396.043
gami_restart_eta2000_default,MS22d,8,402.524619,394.736181,394.736181,394.736
gami_restart_eta2000_default,MS22d,9,407.206681,397.133975,396.976956,396.977
gami_restart_eta2000_default,MS23d,1,374.121261,363.503785,363.503785,363.504
gami_restart_eta2000_default,MS23d,10,382.938371,366.444279,363.503785,363.504
gami_restart_eta2000_default,MS23d,2,375.687179,363.503785,363.503785,363.504
gami_restart_eta2000_default,MS23d,3,367.658332,363.503785,363.503785,363.504
gami_restart_eta2000_default,MS23d,4,375.868892,363.503785,363.503785,363.504
gami_restart_eta2000_default,MS23d,5,375.035126,363.503785,363.503785,363.504
gami_restart_eta2000_default,MS23d,6,377.648924,366.34688,364.522908,364.523
gami_restart_eta2000_default,MS23d,7,375.264319,369.054344,366.34688,363.504
gami_restart_eta2000_default,MS23d,8,374.697447,363.503785,363.503785,363.504
gami_restart_eta2000_default,MS23d,9,379.25275,366.34688,366.34688,363.504
gami_restart_eta2000_default,MS24d,1,215.615225,203.801788,203.044078,202.338
gami_restart_eta2000_default,MS24d,10,215.666958,207.032735,205.540943,205.541
gami_restart_eta2000_default,MS24d,2,218.370865,204.355755,204.353114,203.609
gami_restart_eta2000_default,MS24d,3,217.246593,203.643361,203.118363,203.118
gami_restart_eta2000_default,MS24d,4,219.368338,201.730555,200.180353,200.18
gami_restart_eta2000_default,MS24d,5,217.076907,203.099462,203.099462,203.099
gami_restart_eta2000_default,MS24d,6,216.227673,200.94516,199.316847,199.191
gami_restart_eta2000_default,MS24d,7,218.078787,207.731106,205.225573,204.84
gami_restart_eta2000_default,MS24d,8,214.224264,200.500366,200.500366,200.149
gami_restart_eta2000_default,MS24d,9,213.528375,205.157791,202.682197,202.144
gami_restart_eta2000_default,MS25d,1,246.388922,239.347897,235.788115,235.075
gami_restart_eta2000_default,MS25d,10,242.180152,236.672749,231.912074,231.583
gami_restart_eta2000_default,MS25d,2,245.893797,237.774208,237.774208,237.774
gami_restart_eta2000_default,MS25d,3,246.388922,235.243383,234.990851,234.991
gami_restart_eta2000_default,MS25d,4,243.396682,235.487276,233.487487,233.487
gami_restart_eta2000_default,MS25d,5,242.830211,238.86101,237.922623,234.755
gami_restart_eta2000_default,MS25d,6,244.645822,238.979996,237.382938,236.042
gami_restart_eta2000_default,MS25d,7,246.352859,236.883373,234.004026,234.004
gami_restart_eta2000_default,MS25d,8,246.360796,241.87504,241.87504,241.875
gami_restart_eta2000_default,MS25d,9,249.152367,238.44711,238.44711,238.128
gami_restart_eta2000_default,MS26d,1,364.421228,353.006035,353.006035,353.006
gami_restart_eta2000_default,MS26d,10,366.453133,354.599723,354.599723,354.6
gami_restart_eta2000_default,MS26d,2,369.190646,359.888604,359.222607,358.07
gami_restart_eta2000_default,MS26d,3,361.415038,350.670667,350.670667,350.671
gami_restart_eta2000_default,MS26d,4,371.451206,359.846667,358.316492,353.97
gami_restart_eta2000_default,MS26d,5,365.65939,357.721462,356.346133,352.858
gami_restart_eta2000_default,MS26d,6,362.89279,354.971089,354.034508,354.035
gami_restart_eta2000_default,MS26d,7,371.178777,356.964282,356.011066,354.967
gami_restart_eta2000_default,MS26d,8,370.614511,361.309945,360.432901,360.433
gami_restart_eta2000_default,MS26d,9,372.981947,360.044057,359.75659,358.192
gami_restart_eta2000_default,MS27d,1,310.843722,296.338323,291.756569,291.409
gami_restart_eta2000_default,MS27d,10,299.732578,296.465891,294.448803,293.143
gami_restart_eta2000_default,MS27d,2,306.799019,301.740095,299.678876,297.651
gami_restart_eta2000_default,MS27d,3,311.468304,297.856699,295.017292,295.017
gami_restart_eta2000_default,MS27d,4,310.595582,302.506537,296.7458,292.627
gami_restart_eta2000_default,MS27d,5,318.106919,303.307909,302.461961,298.917
gami_restart_eta2000_default,MS27d,6,316.619146,305.527282,304.897646,303.903
gami_restart_eta2000_default,MS27d,7,319.596868,292.91616,292.134037,292.134
gami_restart_eta2000_default,MS27d,8,319.410196,302.872752,299.310052,298.728
gami_restart_eta2000_default,MS27d,9,309.601804,296.93445,295.396955,293.518
gami_restart_eta2000_default,MS28d,1,365.75644,359.517147,357.797686,357.162
gami_restart_eta2000_default,MS28d,10,372.877406,372.877406,356.402229,355.279
gami_restart_eta2000_default,MS28d,2,372.858903,364.567781,357.663338,355.452
gami_restart_eta2000_default,MS28d,3,375.573453,367.857044,366.616619,362.677
gami_restart_eta2000_default,MS28d,4,369.598907,368.135675,360.691007,360.691
gami_restart_eta2000_default,MS28d,5,369.059151,367.160969,351.415172,348.083
gami_restart_eta2000_default,MS28d,6,364.646928,357.945384,352.247727,352.248
gami_restart_eta2000_default,MS28d,7,365.637228,365.637228,358.167725,355.108
gami_restart_eta2000_default,MS28d,8,376.854812,371.226234,359.280173,359.28
gami_restart_eta2000_default,MS28d,9,370.665162,370.665162,358.163607,357.997
gami_restart_eta2000_default,MS29d,1,376.782978,371.823979,368.241845,368.242
gami_restart_eta2000_default,MS29d,10,383.441125,370.827637,364.563269,363.843
gami_restart_eta2000_default,MS29d,2,377.224528,370.854566,369.499892,369.5
gami_restart_eta2000_default,MS29d,3,375.740054,362.030793,361.743689,361.744
gami_restart_eta2000_default,MS29d,4,385.77257,369.877635,369.10608,367.648
gami_restart_eta2000_default,MS29d,5,388.764608,371.185497,370.217143,361.523
gami_restart_eta2000_default,MS29d,6,378.471586,364.485859,364.485859,363.799
gami_restart_eta2000_default,MS29d,7,375.677086,364.843946,363.783795,363.784
gami_restart_eta2000_default,MS29d,8,383.806312,365.798397,364.874937,364.875
gami_restart_eta2000_default,MS29d,9,369.603972,364.401746,364.401746,364.312
gami_restart_eta2000_default,MS2d,1,134.339263,129.836559,128.240789,128.241
gami_restart_eta2000_default,MS2d,10,141.220018,132.079613,132.079613,130.899
gami_restart_eta2000_default,MS2d,2,146.037217,130.462052,130.462052,128.277
gami_restart_eta2000_default,MS2d,3,145.62843,134.361958,131.872647,131.332
gami_restart_eta2000_default,MS2d,4,143.519542,129.808905,129.808905,129.809
gami_restart_eta2000_default,MS2d,5,142.729415,131.436213,131.436213,131.334
gami_restart_eta2000_default,MS2d,6,142.036776,133.699439,130.446771,130.447
gami_restart_eta2000_default,MS2d,7,143.577404,128.613037,128.613037,127.81
gami_restart_eta2000_default,MS2d,8,147.756603,134.783295,134.783295,134.783
gami_restart_eta2000_default,MS2d,9,136.600559,128.936691,126.746916,126.747
gami_restart_eta2000_default,MS30d,1,153.15452,137.910061,136.053725,136.054
gami_restart_eta2000_default,MS30d,10,152.125159,140.73505,139.04342,138.814
gami_restart_eta2000_default,MS30d,2,146.786559,141.084707,138.762092,138.372
gami_restart_eta2000_default,MS30d,3,149.767282,140.315419,140.255907,140.256
gami_restart_eta2000_default,MS30d,4,149.812979,142.117459,140.831203,137.922
gami_restart_eta2000_default,MS30d,5,149.908583,139.79727,138.487656,137.573
gami_restart_eta2000_default,MS30d,6,146.088158,143.533388,141.996123,141.996
gami_restart_eta2000_default,MS30d,7,151.115305,145.008802,139.122613,137.6
gami_restart_eta2000_default,MS30d,8,148.670499,142.126669,141.912455,140.823
gami_restart_eta2000_default,MS30d,9,146.672481,142.700091,139.740375,139.74
gami_restart_eta2000_default,MS31d,1,117.057148,111.500501,110.06885,108.871
gami_restart_eta2000_default,MS31d,10,124.008307,113.652121,112.525747,111.607
gami_restart_eta2000_default,MS31d,2,119.699117,109.793116,109.793116,109.793
gami_restart_eta2000_default,MS31d,3,122.052032,111.777421,110.35332,109.515
gami_restart_eta2000_default,MS31d,4,123.530251,109.869556,109.793116,109.793
gami_restart_eta2000_default,MS31d,5,115.805113,110.515815,110.126459,109.515
gami_restart_eta2000_default,MS31d,6,121.390344,111.953183,111.953183,111.953
gami_restart_eta2000_default,MS31d,7,120.234977,110.766532,110.178206,109.991
gami_restart_eta2000_default,MS31d,8,124.06749,110.970609,109.736285,108.113
gami_restart_eta2000_default,MS31d,9,117.407753,109.267257,108.596156,108.596
gami_restart_eta2000_default,MS32d,1,99.700128,96.635581,96.635581,96.6356
gami_restart_eta2000_default,MS32d,10,101.185951,96.259627,96.259627,96.2596
gami_restart_eta2000_default,MS32d,2,98.990175,96.259627,96.259627,96.2596
gami_restart_eta2000_default,MS32d,3,101.338728,97.014847,97.014847,96.6356
gami_restart_eta2000_default,MS32d,4,99.501145,96.259627,96.259627,96.2596
gami_restart_eta2000_default,MS32d,5,98.990175,97.014847,96.635581,96.2596
gami_restart_eta2000_default,MS32d,6,101.338728,97.014847,96.259627,96.2596
gami_restart_eta2000_default,MS32d,7,99.700128,96.259627,96.259627,96.2596
gami_restart_eta2000_default,MS32d,8,99.342655,96.635581,96.635581,96.2596
gami_restart_eta2000_default,MS32d,9,99.776566,97.014847,96.259627,96.2596
gami_restart_eta2000_default,MS33d,1,93.739203,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,10,94.519109,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,2,94.519109,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,3,94.519109,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,4,94.813706,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,5,94.888454,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,6,93.723273,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,7,93.723273,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,8,94.736164,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS33d,9,95.221147,92.81971,92.81971,92.8197
gami_restart_eta2000_default,MS34d,1,90.460691,88.971787,85.551481,85.5515
gami_restart_eta2000_default,MS34d,10,96.659801,84.263023,83.785232,83.7852
